ID,ENTRYTYPE,title,author,year,journal,booktitle,volume,number,pages,doi,url,note,bibsource,biburl,timestamp,publisher,editor,series,howpublished,month,eprint,eprinttype,urn,Abstract
DBLP:conf/setss/LiuDMDY24,inproceedings,"Automating Component-Based Embedded Software Construction via Formal
Synthesis and LLMs","Sirui Liu and
Wei Dong and
Tiecheng Ma and
Yanqi Dong and
Dong Yang",2024,,"Engineering Trustworthy Software Systems - 6th International School,
{SETSS} 2024, Chongqing, China, April 14-21, 2024, Tutorial Lectures",15584,,155--170,10.1007/978-981-96-4656-2\_7,https://doi.org/10.1007/978-981-96-4656-2\_7,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/setss/LiuDMDY24.bib,"Sat, 31 May 2025 01:00:00 +0200",Springer,"Jonathan P. Bowen and
Cl{\'{a}}udio Gomes and
Zhiming Liu",Lecture Notes in Computer Science,,,,,,
DBLP:conf/seuh/MeissnerSK024,inproceedings,"EvalQuiz - LLM-based Automated Generation of Self-Assessment Quizzes
in Software Engineering Education","Niklas Mei{\ss}ner and
Sandro Speth and
Julian Kieslinger and
Steffen Becker",2024,,"Software Engineering im Unterricht der Hochschulen, {SEUH} 2024, Linz,
Austria, February 29 - March 1, 2024",{P-346},,53--64,10.18420/SEUH2024\_04,https://doi.org/10.18420/seuh2024\_04,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/seuh/MeissnerSK024.bib,"Mon, 14 Oct 2024 17:07:53 +0200","Gesellschaft f{\""{u}}r Informatik e.V.","Axel Schmolitzky and
Stefan Klikovits",{LNI},,,,,,
DBLP:conf/sigcse/KirovaKLM24,inproceedings,"Software Engineering Education Must Adapt and Evolve for an {LLM}
Environment","Vassilka D. Kirova and
Cyril S. Ku and
Joseph R. Laracy and
Thomas J. Marlowe",2024,,"Proceedings of the 55th {ACM} Technical Symposium on Computer Science
Education, {SIGCSE} 2024, Volume 1, Portland, OR, USA, March 20-23,
2024",,,666--672,10.1145/3626252.3630927,https://doi.org/10.1145/3626252.3630927,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/sigcse/KirovaKLM24.bib,"Sun, 19 Jan 2025 00:00:00 +0100",{ACM},"Ben Stephenson and
Jeffrey A. Stone and
Lina Battestilli and
Samuel A. Rebelsky and
Libby Shoop",,,,,,,
DBLP:conf/sigcse/MirandaFSG24,inproceedings,LLM-based Individual Contribution Summarization in Software Projects,"Fabio Roberto de Miranda and
Rafael Corsi Ferr{\~{a}}o and
Diego Pavan Soler and
Marcelo Augusto Vieira Graglia",2024,,"Proceedings of the 2024 {ACM} Virtual Global Computing Education Conference
V. 2, {SIGCSE} Virtual 2024, Virtual Event, NC, USA, December 5-8,
2024",,,,10.1145/3649409.3691092,https://doi.org/10.1145/3649409.3691092,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/sigcse/MirandaFSG24.bib,"Thu, 26 Jun 2025 01:00:00 +0200",{ACM},"Mohsen Dorodchi and
Ming Zhang and
Stephen Cooper",,,,,,,
DBLP:conf/sigir/ZhaoWWTWR24,inproceedings,"Let Me Do It For You: Towards {LLM} Empowered Recommendation via Tool
Learning","Yuyue Zhao and
Jiancan Wu and
Xiang Wang and
Wei Tang and
Dingxian Wang and
Maarten de Rijke",2024,,"Proceedings of the 47th International {ACM} {SIGIR} Conference on
Research and Development in Information Retrieval, {SIGIR} 2024, Washington
DC, USA, July 14-18, 2024",,,1796--1806,10.1145/3626772.3657828,https://doi.org/10.1145/3626772.3657828,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/sigir/ZhaoWWTWR24.bib,"Sun, 19 Jan 2025 13:11:15 +0100",{ACM},"Grace Hui Yang and
Hongning Wang and
Sam Han and
Claudia Hauff and
Guido Zuccon and
Yi Zhang",,,,,,,
DBLP:conf/sigsoft/GoelHSGPBZR24,inproceedings,X-Lifecycle Learning for Cloud Incident Management using LLMs,"Drishti Goel and
Fiza Husain and
Aditya Singh and
Supriyo Ghosh and
Anjaly Parayil and
Chetan Bansal and
Xuchao Zhang and
Saravan Rajmohan",2024,,"Companion Proceedings of the 32nd {ACM} International Conference on
the Foundations of Software Engineering, {FSE} 2024, Porto de Galinhas,
Brazil, July 15-19, 2024",,,417--428,10.1145/3663529.3663861,https://doi.org/10.1145/3663529.3663861,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/sigsoft/GoelHSGPBZR24.bib,"Sun, 19 Jan 2025 00:00:00 +0100",{ACM},Marcelo d'Amorim,,,,,,,
DBLP:conf/smartgridcomm/0002SHY24,inproceedings,Democratizing Energy Management with LLM-Assisted Optimization Autoformalism,"Ming Jin and
Bilgehan Sel and
Fnu Hardeep and
Wotao Yin",2024,,"{IEEE} International Conference on Communications, Control, and Computing
Technologies for Smart Grids, SmartGridComm 2024, Oslo, Norway, September
17-20, 2024",,,258--263,10.1109/SMARTGRIDCOMM60555.2024.10738100,https://doi.org/10.1109/SmartGridComm60555.2024.10738100,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/smartgridcomm/0002SHY24.bib,"Wed, 20 Nov 2024 17:39:32 +0100",{IEEE},,,,,,,,
DBLP:conf/sosp/StoicaSSZ0MMN24,inproceedings,"If At First You Don't Succeed, Try, Try, Again...? Insights and LLM-informed
Tooling for Detecting Retry Bugs in Software Systems","Bogdan Alexandru Stoica and
Utsav Sethi and
Yiming Su and
Cyrus Zhou and
Shan Lu and
Jonathan Mace and
Madanlal Musuvathi and
Suman Nath",2024,,"Proceedings of the {ACM} {SIGOPS} 30th Symposium on Operating Systems
Principles, {SOSP} 2024, Austin, TX, USA, November 4-6, 2024",,,63--78,10.1145/3694715.3695971,https://doi.org/10.1145/3694715.3695971,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/sosp/StoicaSSZ0MMN24.bib,"Sat, 30 Nov 2024 00:00:00 +0100",{ACM},"Emmett Witchel and
Christopher J. Rossbach and
Andrea C. Arpaci{-}Dusseau and
Kimberly Keeton",,,,,,,
DBLP:conf/uist/QianGSSN24,inproceedings,"{SHAPE-IT:} Exploring Text-to-Shape-Display for Generative Shape-Changing
Behaviors with LLMs","Wanli Qian and
Chenfeng Gao and
Anup Sathya and
Ryo Suzuki and
Ken Nakagaki",2024,,"Proceedings of the 37th Annual {ACM} Symposium on User Interface Software
and Technology, {UIST} 2024, Pittsburgh, PA, USA, October 13-16, 2024",,,118:1--118:29,10.1145/3654777.3676348,https://doi.org/10.1145/3654777.3676348,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/uist/QianGSSN24.bib,"Sun, 19 Jan 2025 00:00:00 +0100",{ACM},"Lining Yao and
Mayank Goel and
Alexandra Ion and
Pedro Lopes",,,,,,,
DBLP:conf/uist/ShiK24,inproceedings,"Pay Attention! Human-Centric Improvements of LLM-based Interfaces
for Assisting Software Test Case Development","Billy Shi and
Per Ola Kristensson",2024,,"Adjunct Proceedings of the 37th Annual {ACM} Symposium on User Interface
Software and Technology, {UIST} Adjunct 2024, Pittsburgh, PA, USA,
October 13-16, 2024",,,83:1--83:3,10.1145/3672539.3686341,https://doi.org/10.1145/3672539.3686341,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/uist/ShiK24.bib,"Sun, 19 Jan 2025 00:00:00 +0100",{ACM},"Lining Yao and
Mayank Goel and
Alexandra Ion and
Pedro Lopes",,,,,,,
DBLP:conf/vecos/CohenP24,inproceedings,LLM-Based Scheme for Synthesis of Formal Verification Algorithms,"Itay Cohen and
Doron Peled",2024,,"Bridging the Gap Between {AI} and Reality - Second International Conference,
AISoLA 2024, Crete, Greece, October 30 - November 3, 2024, Proceedings",15217,,167--182,10.1007/978-3-031-75434-0\_11,https://doi.org/10.1007/978-3-031-75434-0\_11,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/vecos/CohenP24.bib,"Thu, 09 Jan 2025 20:21:42 +0100",Springer,Bernhard Steffen,Lecture Notes in Computer Science,,,,,,
DBLP:conf/vecos/PatilUN24,inproceedings,"Towards Specification-Driven LLM-Based Generation of Embedded Automotive
Software","Minal Suresh Patil and
Gustav Ung and
Mattias Nyberg",2024,,"Bridging the Gap Between {AI} and Reality - Second International Conference,
AISoLA 2024, Crete, Greece, October 30 - November 3, 2024, Proceedings",15217,,125--144,10.1007/978-3-031-75434-0\_9,https://doi.org/10.1007/978-3-031-75434-0\_9,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/vecos/PatilUN24.bib,"Thu, 09 Jan 2025 00:00:00 +0100",Springer,Bernhard Steffen,Lecture Notes in Computer Science,,,,,,
DBLP:conf/vl/Meem24,inproceedings,"Effective Integration and Use of Non-Development LLMs in Software
Development",Fairuz Nawer Meem,2024,,"2024 {IEEE} Symposium on Visual Languages and Human-Centric Computing
(VL/HCC), Liverpool, UK, September 2-6, 2024",,,374--375,10.1109/VL/HCC60511.2024.00053,https://doi.org/10.1109/VL/HCC60511.2024.00053,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/vl/Meem24.bib,"Tue, 22 Oct 2024 16:41:19 +0200",{IEEE},,,,,,,,
DBLP:conf/vldb/00010C24,inproceedings,"{LLM+KG:} Data Management Opportunities in Unifying Large Language
Models + Knowledge Graphs","Arijit Khan and
Tianxing Wu and
Xi Chen",2024,,"Proceedings of Workshops at the 50th International Conference on Very
Large Data Bases, {VLDB} 2024, Guangzhou, China, August 26-30, 2024",,,,,https://vldb.org/workshops/2024/proceedings/LLM+KG/LLM+KG-1.pdf,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/vldb/00010C24.bib,"Mon, 28 Jul 2025 01:00:00 +0200",VLDB.org,,,,,,,,
DBLP:conf/vtc/DuDLS0C24,inproceedings,"{LLM} for Complex Signal Processing in FPGA-based Software Defined
Radios: {A} Case Study on {FFT}","Yuyang Du and
Hongyu Deng and
Soung Chang Liew and
Yulin Shao and
Kexin Chen and
He Henry Chen",2024,,"100th {IEEE} Vehicular Technology Conference, {VTC} Fall 2024, Washington,
DC, USA, October 7-10, 2024",,,1--6,10.1109/VTC2024-FALL63153.2024.10757597,https://doi.org/10.1109/VTC2024-Fall63153.2024.10757597,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/vtc/DuDLS0C24.bib,"Wed, 30 Jul 2025 01:00:00 +0200",{IEEE},,,,,,,,
DBLP:conf/wipsce/Morales-Navarro24a,inproceedings,"""It's smart and it's stupid: "" Youth's conflicting perspectives on
LLMs' language comprehension and ethics","Luis Morales{-}Navarro and
Phillip Gao and
Eric Yang and
Yasmin B. Kafai",2024,,"Proceedings of the 19th WiPSCE Conference on Primary and Secondary
Computing Education Research, WiPSCE 2024, Munich, Germany, September
16-18, 2024",,,36:1--36:2,10.1145/3677619.3678131,https://doi.org/10.1145/3677619.3678131,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/wipsce/Morales-Navarro24a.bib,"Sun, 19 Jan 2025 00:00:00 +0100",{ACM},"Tilman Michaeli and
Sue Sentance and
Nadine Bergner",,,,,,,
DBLP:conf/wmt/KudoDMFIONSYTKH24,inproceedings,"Document-level Translation with {LLM} Reranking: Team-J at {WMT} 2024
General Translation Task","Keito Kudo and
Hiroyuki Deguchi and
Makoto Morishita and
Ryo Fujii and
Takumi Ito and
Shintaro Ozaki and
Koki Natsumi and
Kai Sato and
Kazuki Yano and
Ryosuke Takahashi and
Subaru Kimura and
Tomomasa Hara and
Yusuke Sakai and
Jun Suzuki",2024,,"Proceedings of the Ninth Conference on Machine Translation, {WMT}
2024, Miami, FL, USA, November 15-16, 2024",,,210--226,10.18653/V1/2024.WMT-1.14,https://doi.org/10.18653/v1/2024.wmt-1.14,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/wmt/KudoDMFIONSYTKH24.bib,"Sat, 06 Sep 2025 01:00:00 +0200",Association for Computational Linguistics,"Barry Haddow and
Tom Kocmi and
Philipp Koehn and
Christof Monz",,,,,,,
DBLP:conf/www/ItoN24,inproceedings,"Tender Document Analyzer with the Combination of Supervised Learning
and LLM-based Improver","Tomoki Ito and
Shun Nakagawa",2024,,"Companion Proceedings of the {ACM} on Web Conference 2024, {WWW} 2024,
Singapore, Singapore, May 13-17, 2024",,,995--998,10.1145/3589335.3651233,https://doi.org/10.1145/3589335.3651233,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/www/ItoN24.bib,"Sun, 19 Jan 2025 13:10:18 +0100",{ACM},"Tat{-}Seng Chua and
Chong{-}Wah Ngo and
Roy Ka{-}Wei Lee and
Ravi Kumar and
Hady W. Lauw",,,,,,,
DBLP:conf/xaiit/CastellanoMSVZ24,inproceedings,"Using LLMs to explain AI-generated art classification via Grad-CAM
heatmaps","Giovanna Castellano and
Maria Grazia Miccoli and
Raffaele Scaringi and
Gennaro Vessio and
Gianluca Zaza",2024,,"Proceedings of the 5th Italian Workshop on Explainable Artificial
Intelligence, co-located with the 23rd International Conference of
the Italian Association for Artificial Intelligence, Bolzano, Italy,
November 26-27, 2024",3839,,65--74,,https://ceur-ws.org/Vol-3839/paper5.pdf,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/xaiit/CastellanoMSVZ24.bib,"Thu, 05 Dec 2024 17:16:11 +0100",CEUR-WS.org,"Marco Polignano and
Cataldo Musto and
Roberto Pellungrini and
Erasmo Purificato and
Giovanni Semeraro and
Mattia Setzu",{CEUR} Workshop Proceedings,,,,,,
DBLP:conf/xpu/AlliataSB24,inproceedings,"The {AI} Scrum Master: Using Large Language Models (LLMs) to Automate
Agile Project Management Tasks","Zorina Alliata and
Tanvi Singhal and
Andreea{-}Madalina Bozagiu",2024,,"Agile Processes in Software Engineering and Extreme Programming -
Workshops - {XP} 2024 Workshops, Bozen-Bolzano, Italy, June 4-7, 2024,
Revised Selected Papers",524,,110--122,10.1007/978-3-031-72781-8\_12,https://doi.org/10.1007/978-3-031-72781-8\_12,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/xpu/AlliataSB24.bib,"Mon, 03 Mar 2025 00:00:00 +0100",Springer,"Lodovica Marchesi and
Alfredo Goldman and
Maria Ilaria Lunesu and
Adam Przybylek and
Ademar Aguiar and
Lorraine Morgan and
Xiaofeng Wang and
Andrea Pinna",Lecture Notes in Business Information Processing,,,,,,
DBLP:conf/staf/2024w,proceedings,"Proceedings of the {STAF} 2024 Workshops: AgileMDE 2024, {LLM4MDE}
2024, and MeSS 2024 co-located with the International Conference on
Software Technologies: Applications and Foundations {(STAF} 2024)
Enschede, The Netherlands, July 8-11, 2024",,2024,,,3727,,,,https://ceur-ws.org/Vol-3727,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/staf/2024w.bib,"Fri, 26 Jul 2024 01:00:00 +0200",CEUR-WS.org,"Hessa Alfraihi and
Francesco Basciani and
Georgiana Caltais and
Nicolas Ferry and
Jos{\'{e}} Antonio Hern{\'{a}}ndez L{\'{o}}pez and
Ludovico Iovino and
Robbert Jongeling and
Stefan Klikovits and
Shekoufeh Kolahdouz Rahimi and
Riccardo Rubei and
Sobhan Yassipour Tehrani and
Javier Troya and
Mairieli Wessel and
Vadim Zaytsev",{CEUR} Workshop Proceedings,,,,,urn:nbn:de:0074-3727-1,
DBLP:data/11/CanedoF24d,misc,"Supplementary Material for ""Investigating Software Development Teams
Members' Perceptions of Data Privacy in the Use of Large Language
Models (LLMs)"" (Version 2)","Edna Dias Canedo and
Fabiano Damasceno Sousa Falc{\~{a}}o",2024,,,,,,10.5281/ZENODO.13139492,https://doi.org/10.5281/zenodo.13139492,Accessed on YYYY-MM-DD.,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/data/11/CanedoF24d.bib,"Thu, 26 Jun 2025 01:00:00 +0200",Zenodo,,,\url{https://doi.org/10.5281/zenodo.13139492},July,,,,
DBLP:data/11/CanedoF24c,misc,"Investigating the Perception of Brazilian Software Developers on Data
Privacy in the Use of Large Language Models (LLMs) (Version 3)","Edna Dias Canedo and
Fabiano Damasceno Sousa Falc{\~{a}}o",2024,,,,,,10.5281/ZENODO.12677054,https://doi.org/10.5281/zenodo.12677054,Accessed on YYYY-MM-DD.,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/data/11/CanedoF24c.bib,"Fri, 11 Jul 2025 01:00:00 +0200",Zenodo,,,\url{https://doi.org/10.5281/zenodo.12677054},July,,,,
DBLP:data/11/CanedoF24b,misc,"Investigating the Perception of Brazilian Software Developers on Data
Privacy in the Use of Large Language Models (LLMs) (Version 2)","Edna Dias Canedo and
Fabiano Damasceno Sousa Falc{\~{a}}o",2024,,,,,,10.5281/ZENODO.12661315,https://doi.org/10.5281/zenodo.12661315,Accessed on YYYY-MM-DD.,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/data/11/CanedoF24b.bib,"Fri, 11 Jul 2025 01:00:00 +0200",Zenodo,,,\url{https://doi.org/10.5281/zenodo.12661315},July,,,,
DBLP:data/11/FalcaoC24,misc,"Investigating the Perception of Brazilian Software Developers on Data
Privacy in the Use of Large Language Models (LLMs) (Version 1)","Fabiano Damasceno Sousa Falc{\~{a}}o and
Edna Dias Canedo",2024,,,,,,10.5281/ZENODO.12538512,https://doi.org/10.5281/zenodo.12538512,Accessed on YYYY-MM-DD.,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/data/11/FalcaoC24.bib,"Fri, 11 Jul 2025 01:00:00 +0200",Zenodo,,,\url{https://doi.org/10.5281/zenodo.12538512},June,,,,
DBLP:data/11/CanedoF24e,misc,"Investigating the Perception of Brazilian Software Developers on Data
Privacy in the Use of Large Language Models (LLMs) (Multiple Versions)","Edna Dias Canedo and
Fabiano Damasceno Sousa Falc{\~{a}}o",2024,,,,,,10.5281/ZENODO.12538511,https://doi.org/10.5281/zenodo.12538511,Accessed on YYYY-MM-DD.,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/data/11/CanedoF24e.bib,"Mon, 13 Oct 2025 11:13:34 +0200",Zenodo,,,\url{https://doi.org/10.5281/zenodo.12538511},,,,,
DBLP:data/11/CanedoF24a,misc,"Investigando a Percep{\c{c}}{\~{a}}o dos Desenvolvedores Brasileiros
de Software sobre Privacidade de Dados no uso de LLMs (Version 2)","Edna Dias Canedo and
Fabiano Damasceno Sousa Falc{\~{a}}o",2024,,,,,,10.5281/ZENODO.12599730,https://doi.org/10.5281/zenodo.12599730,Accessed on YYYY-MM-DD.,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/data/11/CanedoF24a.bib,"Fri, 11 Jul 2025 01:00:00 +0200",Zenodo,,,\url{https://doi.org/10.5281/zenodo.12599730},June,,,,
DBLP:data/11/CanedoF24,misc,"Investigando a Percep{\c{c}}{\~{a}}o dos Desenvolvedores Brasileiros
de Software sobre Privacidade de Dados no uso de LLMs (Version 1)","Edna Dias Canedo and
Fabiano Damasceno Sousa Falc{\~{a}}o",2024,,,,,,10.5281/ZENODO.12594274,https://doi.org/10.5281/zenodo.12594274,Accessed on YYYY-MM-DD.,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/data/11/CanedoF24.bib,"Fri, 11 Jul 2025 01:00:00 +0200",Zenodo,,,\url{https://doi.org/10.5281/zenodo.12594274},June,,,,
DBLP:data/11/CanedoF24f,misc,"Investigando a Percep{\~{A}}{\textsection}{\~{A}}{\textsterling}o
dos Desenvolvedores Brasileiros de Software sobre Privacidade de Dados
no uso de LLMs (Multiple Versions)","Edna Dias Canedo and
Fabiano Damasceno Sousa Falc{\~{a}}o",2024,,,,,,10.5281/ZENODO.12594273,https://doi.org/10.5281/zenodo.12594273,Accessed on YYYY-MM-DD.,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/data/11/CanedoF24f.bib,"Mon, 13 Oct 2025 11:13:34 +0200",Zenodo,,,\url{https://doi.org/10.5281/zenodo.12594273},,,,,
DBLP:data/11/PaivaC24a,misc,LLM-Generated Software Requirements from GitHub Issues (Multiple Versions),"Guilherme Pereira Paiva and
Edna Dias Canedo",2024-2025,,,,,,10.5281/ZENODO.12738577,https://doi.org/10.5281/zenodo.12738577,Accessed on YYYY-MM-DD.,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/data/11/PaivaC24a.bib,"Mon, 13 Oct 2025 11:13:34 +0200",Zenodo,,,\url{https://doi.org/10.5281/zenodo.12738577},,,,,
DBLP:journals/corr/abs-2401-06676,article,"{LLMRS:} Unlocking Potentials of LLM-Based Recommender Systems for
Software Purchase","Angela John and
Theophilus Aidoo and
Hamayoon Behmanush and
Irem B. Gunduz and
Hewan Shrestha and
Maxx Richard Rahman and
Wolfgang Maa{\ss}",2024,CoRR,,abs/2401.06676,,,10.48550/ARXIV.2401.06676,https://doi.org/10.48550/arXiv.2401.06676,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2401-06676.bib,"Tue, 07 May 2024 01:00:00 +0200",,,,,,2401.06676,arXiv,,
DBLP:journals/corr/abs-2401-07526,article,Editing Arbitrary Propositions in LLMs without Subject Labels,"Itai Feigenbaum and
Devansh Arpit and
Huan Wang and
Shelby Heinecke and
Juan Carlos Niebles and
Weiran Yao and
Caiming Xiong and
Silvio Savarese",2024,CoRR,,abs/2401.07526,,,10.48550/ARXIV.2401.07526,https://doi.org/10.48550/arXiv.2401.07526,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2401-07526.bib,"Sun, 04 Aug 2024 01:00:00 +0200",,,,,,2401.07526,arXiv,,
DBLP:journals/corr/abs-2401-09092,article,"BibSonomy Meets ChatLLMs for Publication Management: From Chat to
Publication Management: Organizing your related work using BibSonomy
{\&} LLMs","Tom V{\""{o}}lker and
Jan Pfister and
Tobias Koopmann and
Andreas Hotho",2024,CoRR,,abs/2401.09092,,,10.48550/ARXIV.2401.09092,https://doi.org/10.48550/arXiv.2401.09092,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2401-09092.bib,"Thu, 01 Feb 2024 00:00:00 +0100",,,,,,2401.09092,arXiv,,
DBLP:journals/corr/abs-2401-16186,article,"An Empirical Study on Usage and Perceptions of LLMs in a Software
Engineering Project","Sanka Rasnayaka and
Guanlin Wang and
Ridwan Shariffdeen and
Ganesh Neelakanta Iyer",2024,CoRR,,abs/2401.16186,,,10.48550/ARXIV.2401.16186,https://doi.org/10.48550/arXiv.2401.16186,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2401-16186.bib,"Tue, 05 Aug 2025 01:00:00 +0200",,,,,,2401.16186,arXiv,,
DBLP:journals/corr/abs-2402-02643,article,LLM-Enhanced Data Management,"Xuanhe Zhou and
Xinyang Zhao and
Guoliang Li",2024,CoRR,,abs/2402.02643,,,10.48550/ARXIV.2402.02643,https://doi.org/10.48550/arXiv.2402.02643,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2402-02643.bib,"Wed, 02 Oct 2024 01:00:00 +0200",,,,,,2402.02643,arXiv,,
DBLP:journals/corr/abs-2402-04380,article,Assured LLM-Based Software Engineering,"Nadia Alshahwan and
Mark Harman and
Inna Harper and
Alexandru Marginean and
Shubho Sengupta and
Eddy Wang",2024,CoRR,,abs/2402.04380,,,10.48550/ARXIV.2402.04380,https://doi.org/10.48550/arXiv.2402.04380,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2402-04380.bib,"Mon, 12 Feb 2024 00:00:00 +0100",,,,,,2402.0438,arXiv,,
DBLP:journals/corr/abs-2402-07442,article,"Game Agent Driven by Free-Form Text Command: Using LLM-based Code
Generation and Behavior Branch","Ray Ito and
Junichiro Takahashi",2024,CoRR,,abs/2402.07442,,,10.48550/ARXIV.2402.07442,https://doi.org/10.48550/arXiv.2402.07442,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2402-07442.bib,"Fri, 16 Feb 2024 00:00:00 +0100",,,,,,2402.07442,arXiv,,
DBLP:journals/corr/abs-2402-08030,article,"Why and When LLM-Based Assistants Can Go Wrong: Investigating the
Effectiveness of Prompt-Based Interactions for Software Help-Seeking","Anjali Khurana and
Hari Subramonyam and
Parmit K. Chilana",2024,CoRR,,abs/2402.08030,,,10.48550/ARXIV.2402.08030,https://doi.org/10.48550/arXiv.2402.08030,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2402-08030.bib,"Mon, 19 Feb 2024 00:00:00 +0100",,,,,,2402.0803,arXiv,,
DBLP:journals/corr/abs-2402-10067,article,LLM-based policy generation for intent-based management of applications,"Kristina Dzeparoska and
Jieyu Lin and
Ali Tizghadam and
Alberto Leon{-}Garcia",2024,CoRR,,abs/2402.10067,,,10.48550/ARXIV.2402.10067,https://doi.org/10.48550/arXiv.2402.10067,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2402-10067.bib,"Tue, 20 Feb 2024 00:00:00 +0100",,,,,,2402.10067,arXiv,,
DBLP:journals/corr/abs-2402-10890,article,When is Tree Search Useful for {LLM} Planning? It Depends on the Discriminator,"Ziru Chen and
Michael White and
Raymond J. Mooney and
Ali Payani and
Yu Su and
Huan Sun",2024,CoRR,,abs/2402.10890,,,10.48550/ARXIV.2402.10890,https://doi.org/10.48550/arXiv.2402.10890,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2402-10890.bib,"Mon, 26 Feb 2024 00:00:00 +0100",,,,,,2402.1089,arXiv,,
DBLP:journals/corr/abs-2402-10908,article,"LLM-Assisted Crisis Management: Building Advanced {LLM} Platforms
for Effective Emergency Response and Public Collaboration","Hakan T. Otal and
Muhammed Abdullah Canbaz",2024,CoRR,,abs/2402.10908,,,10.48550/ARXIV.2402.10908,https://doi.org/10.48550/arXiv.2402.10908,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2402-10908.bib,"Tue, 15 Oct 2024 01:00:00 +0200",,,,,,2402.10908,arXiv,,
DBLP:journals/corr/abs-2402-13220,article,"How Easy is It to Fool Your Multimodal LLMs? An Empirical Analysis
on Deceptive Prompts","Yusu Qian and
Haotian Zhang and
Yinfei Yang and
Zhe Gan",2024,CoRR,,abs/2402.13220,,,10.48550/ARXIV.2402.13220,https://doi.org/10.48550/arXiv.2402.13220,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2402-13220.bib,"Mon, 18 Aug 2025 01:00:00 +0200",,,,,,2402.1322,arXiv,,
DBLP:journals/corr/abs-2402-13518,article,"{RITFIS:} Robust input testing framework for LLMs-based intelligent
software","Mingxuan Xiao and
Yan Xiao and
Hai Dong and
Shunhui Ji and
Pengcheng Zhang",2024,CoRR,,abs/2402.13518,,,10.48550/ARXIV.2402.13518,https://doi.org/10.48550/arXiv.2402.13518,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2402-13518.bib,"Wed, 11 Dec 2024 00:00:00 +0100",,,,,,2402.13518,arXiv,,
DBLP:journals/corr/abs-2402-14261,article,Copilot Evaluation Harness: Evaluating LLM-Guided Software Programming,"Anisha Agarwal and
Aaron Chan and
Shubham Chandel and
Jinu Jang and
Shaun Miller and
Roshanak Zilouchian Moghaddam and
Yevhen Mohylevskyy and
Neel Sundaresan and
Michele Tufano",2024,CoRR,,abs/2402.14261,,,10.48550/ARXIV.2402.14261,https://doi.org/10.48550/arXiv.2402.14261,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2402-14261.bib,"Fri, 22 Mar 2024 00:00:00 +0100",,,,,,2402.14261,arXiv,,
